ID,Competitor Name,Sex,Age,Age Grouping,Height,Weight,National Code,Example 1,Example 2,Year,Season,Sport,Event,Medal
130,Tural Abbasov,MALE,18,18-25,182,76,AZE,4,6,2008,Summer,Swimming,Swimming Men's 50 metres Freestyle,Not Registered
131,Tran Abbasova,Female,33,Over 30,159,53,AZE,4,6,2000,Summer,Weightlifting,Weightlifting Women's Featherweight,Not Registered
132,Simona Abbate,Female,28,25-30,171,64,ITA,4,6,2012,Summer,Water Polo,Water Polo Women's Water Polo,Not Registered
133,Franz Abb,MALE,NULL,NULL,NULL,NULL,GER,4,6,1900,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
134,Christian Abbiati,MALE,23,18-25,192,90,ITA,4,6,2000,Summer,Football,Football Men's Football,Not Registered
135,Lois Abbingh,Female,23,18-25,178,72,NED,4,6,2016,Summer,Handball,Handball Women's Handball,Not Registered
136,Alessandro Abbio,MALE,29,25-30,195,85,ITA,4,6,2000,Summer,Basketball,Basketball Men's Basketball,Not Registered
138,Salwan Jasim Abbood Abbood,MALE,24,18-25,180,104,IRQ,4,6,2016,Summer,Weightlifting,Weightlifting Men's Heavyweight,Not Registered
139,"George ""Ioannis"" Abbot",MALE,NULL,NULL,NULL,NULL,GRE,4,6,1906,Summer,Football,Football Men's Football,Bronze
140,"William ""Bill"" Abbott Jr.",MALE,42,Over 30,172,80,CAN,4,6,1996,Summer,Sailing,Sailing Mixed Three Person Keelboat,Not Registered
140,"William ""Bill"" Abbott Jr.",MALE,46,Over 30,172,80,CAN,4,6,2000,Summer,Sailing,Sailing Mixed Three Person Keelboat,Not Registered
141,Clare Abbott,Female,30,25-30,167,58,IRL,4,6,2016,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Not Registered
141,Clare Abbott,Female,30,25-30,167,58,IRL,4,6,2016,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Not Registered
142,"David ""Dave"" Abbott",MALE,26,25-30,183,75,USA,4,6,1928,Summer,Athletics,"Athletics Men's 5,000 metres",Not Registered
143,"Desmond ""Des"" Abbott",MALE,21,18-25,184,87,AUS,4,6,2008,Summer,Hockey,Hockey Men's Hockey,Bronze
144,Geoffrey Grant Abbott,MALE,23,18-25,179,80,RSA,4,6,2008,Summer,Hockey,Hockey Men's Hockey,Not Registered
146,Jeremy Abbott,MALE,19,18-25,179,71,CAN,4,6,1976,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Not Registered
147,Joanne Abbott,Female,41,Over 30,160,57,CAN,4,6,1996,Summer,Sailing,Sailing Mixed Three Person Keelboat,Not Registered
148,"Kathryn ""Katie"" Abbott",Female,21,18-25,164,63,CAN,4,6,2008,Summer,Sailing,Sailing Women's Three Person Keelboat,Not Registered
149,Mara Katherine Abbott,Female,30,25-30,163,52,USA,4,6,2016,Summer,Cycling,"Cycling Women's Road Race, Individual",Not Registered
150,Margaret Ives Abbott (-Dunne),Female,23,18-25,NULL,NULL,USA,4,6,1900,Summer,Golf,Golf Women's Individual,Gold
151,Mary Perkins Ives Abbott (Perkins-),Female,42,Over 30,NULL,NULL,USA,4,6,1900,Summer,Golf,Golf Women's Individual,Not Registered
152,Matt Abbott,MALE,34,Over 30,185,91,CAN,4,6,2000,Summer,Sailing,Sailing Mixed Three Person Keelboat,Not Registered
153,Monica Cecilia Abbott,Female,23,18-25,191,88,USA,4,6,2008,Summer,Softball,Softball Women's Softball,Silver
154,Khadija Abbouda,Female,40,Over 30,165,57,MAR,4,6,2008,Summer,Archery,Archery Women's Individual,Not Registered
155,Mohamed Ibrahim Abd El-Fatah Mohamed,MALE,22,18-25,185,98,EGY,4,6,2000,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Not Registered
155,Mohamed Ibrahim Abd El-Fatah Mohamed,MALE,26,25-30,185,98,EGY,4,6,2004,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Not Registered
155,Mohamed Ibrahim Abd El-Fatah Mohamed,MALE,34,Over 30,185,98,EGY,4,6,2012,Summer,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Not Registered
156,Mahmoud Abd El-Kader,MALE,23,18-25,195,94,EGY,4,6,2008,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
157,Mohamed Ibrahim Abd El-Salam,MALE,22,18-25,192,83,EGY,4,6,2004,Summer,Handball,Handball Men's Handball,Not Registered
157,Mohamed Ibrahim Abd El-Salam,MALE,26,25-30,192,83,EGY,4,6,2008,Summer,Handball,Handball Men's Handball,Not Registered
158,Noha Abd Rabo,Female,21,18-25,NULL,NULL,EGY,4,6,2008,Summer,Taekwondo,Taekwondo Women's Heavyweight,Not Registered
159,Reem Wa'il Abdalazem Abdalazem El-Bossaty,Female,15,Under 18,167,60,EGY,4,6,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Duet,Not Registered
159,Reem Wa'il Abdalazem Abdalazem El-Bossaty,Female,15,Under 18,167,60,EGY,4,6,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Not Registered
159,Reem Wa'il Abdalazem Abdalazem El-Bossaty,Female,19,18-25,167,60,EGY,4,6,2012,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Not Registered
160,Ali Abdalla Afringi,MALE,25,18-25,163,57,ERI,4,6,2008,Summer,Athletics,"Athletics Men's 5,000 metres",Not Registered
161,Hossam Abdalla,MALE,28,25-30,203,97,EGY,4,6,2016,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
162,Hosam Abdallah,MALE,25,18-25,NULL,NULL,EGY,4,6,1992,Summer,Handball,Handball Men's Handball,Not Registered
162,Hosam Abdallah,MALE,29,25-30,NULL,NULL,EGY,4,6,1996,Summer,Handball,Handball Men's Handball,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Team All-Around,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Floor Exercise,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Horse Vault,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
163,Ismail Abdallah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Not Registered
164,Maged Abdallah,MALE,22,18-25,NULL,NULL,EGY,4,6,1992,Summer,Fencing,"Fencing Men's Foil, Individual",Not Registered
165,Nia Nicole Abdallah,Female,20,18-25,175,56,USA,4,6,2004,Summer,Taekwondo,Taekwondo Women's Featherweight,Silver
166,Omari Abdallah,MALE,21,18-25,168,57,TAN,4,6,1964,Summer,Athletics,Athletics Men's Marathon,Not Registered
166,Omari Abdallah,MALE,29,25-30,168,57,TAN,4,6,1972,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Not Registered
167,Ould Lamine Abdallah,MALE,NULL,NULL,NULL,NULL,FRA,4,6,1952,Summer,Athletics,"Athletics Men's 10,000 metres",Not Registered
168,Younis Abdallah Rabee,MALE,23,18-25,169,68,KUW,4,6,1972,Summer,Athletics,Athletics Men's 100 metres,Not Registered
169,Raida Abdallah Bader,Female,19,18-25,158,49,JOR,4,6,1984,Summer,Athletics,"Athletics Women's 3,000 metres",Not Registered
170,Maha Abdalsalam Gouda,Female,18,18-25,172,61,EGY,4,6,2016,Summer,Diving,Diving Women's Platform,Not Registered
171,Mahmoud Abdel Aziz,MALE,25,18-25,174,70,EGY,4,6,2000,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
172,Mohamed Abdel Ellah,MALE,32,Over 30,168,68,EGY,4,6,2000,Summer,Shooting,"Shooting Men's Air Rifle, 10 metres",Not Registered
173,Mohamed Abdel Fatah,MALE,NULL,NULL,170,69,SUD,4,6,1972,Summer,Football,Football Men's Football,Not Registered
174,Ali Mohamed Badawi Abdel Fattah Badawi,MALE,19,18-25,NULL,NULL,UAR,4,6,1960,Summer,Football,Football Men's Football,Not Registered
175,Abdelgani Hassan Abdel Fattah,MALE,31,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Athletics,Athletics Men's Marathon,Not Registered
176,Mahmoud Atter Abdel Fattah,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Athletics,Athletics Men's Long Jump,Not Registered
177,Mohamed Abdel Fattah,MALE,23,18-25,174,69,EGY,4,6,2000,Summer,Cycling,"Cycling Men's Road Race, Individual",Not Registered
178,Sayed Abdel Gadir,MALE,23,18-25,180,56,SUD,4,6,1960,Summer,Boxing,Boxing Men's Featherweight,Not Registered
178,Sayed Abdel Gadir,MALE,32,Over 30,180,56,SUD,4,6,1968,Summer,Boxing,Boxing Men's Lightweight,Not Registered
179,Ibrahim Saad Abdel Galil,MALE,NULL,NULL,176,73,SUD,4,6,1972,Summer,Athletics,Athletics Men's 200 metres,Not Registered
179,Ibrahim Saad Abdel Galil,MALE,NULL,NULL,176,73,SUD,4,6,1972,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Not Registered
180,Heba Abdel Gawad,Female,18,18-25,154,48,EGY,4,6,2000,Summer,Synchronized Swimming,Synchronized Swimming Women's Duet,Not Registered
180,Heba Abdel Gawad,Female,22,18-25,154,48,EGY,4,6,2004,Summer,Synchronized Swimming,Synchronized Swimming Women's Duet,Not Registered
181,Sara Abdel Gawad,Female,18,18-25,153,46,EGY,4,6,2000,Summer,Synchronized Swimming,Synchronized Swimming Women's Duet,Not Registered
182,Gamal Amin Abdel Ghani,MALE,29,25-30,NULL,NULL,EGY,4,6,1992,Summer,Hockey,Hockey Men's Hockey,Not Registered
183,Abdel Sattar Abdel Hadj,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
184,Ragy Abdel Hady,MALE,30,25-30,186,100,EGY,4,6,2004,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
185,Osman Abdel Hafeez,MALE,31,Over 30,NULL,NULL,EGY,4,6,1948,Summer,Fencing,"Fencing Men's Foil, Individual",Not Registered
185,Osman Abdel Hafeez,MALE,31,Over 30,NULL,NULL,EGY,4,6,1948,Summer,Fencing,"Fencing Men's Foil, Team",Not Registered
185,Osman Abdel Hafeez,MALE,31,Over 30,NULL,NULL,EGY,4,6,1948,Summer,Fencing,"Fencing Men's epee, Team",Not Registered
185,Osman Abdel Hafeez,MALE,35,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Fencing,"Fencing Men's Foil, Team",Not Registered
185,Osman Abdel Hafeez,MALE,35,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Fencing,"Fencing Men's epee, Team",Not Registered
186,Mohamed Abdel Hafiz,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
187,Moustafa Ali Abdel Halim,MALE,32,Over 30,152,52,EGY,4,6,1976,Summer,Weightlifting,Weightlifting Men's Flyweight,Not Registered
188,Mohamed Abdel Hamed,MALE,24,18-25,193,82,EGY,4,6,1984,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
189,Hwad Ibrahim Abdel Hamid Lumomba,MALE,NULL,NULL,162,57,SUD,4,6,1968,Summer,Boxing,Boxing Men's Featherweight,Not Registered
190,Ibrahim Abdel Hamid,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle",Not Registered
191,Tamer Mohamed Abdel Hamid,MALE,20,18-25,NULL,NULL,EGY,4,6,1992,Summer,Football,Football Men's Football,Not Registered
192,Ahmed El-Sayed Abdel Hamid Mobarak,MALE,25,18-25,189,85,EGY,4,6,1972,Summer,Basketball,Basketball Men's Basketball,Not Registered
193,Dorri Abdel Kader Said,MALE,21,18-25,NULL,NULL,EGY,4,6,1948,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
193,Dorri Abdel Kader Said,MALE,21,18-25,NULL,NULL,EGY,4,6,1948,Summer,Swimming,Swimming Men's 100 metres Freestyle,Not Registered
193,Dorri Abdel Kader Said,MALE,21,18-25,NULL,NULL,EGY,4,6,1948,Summer,Swimming,Swimming Men's 100 metres Backstroke,Not Registered
193,Dorri Abdel Kader Said,MALE,25,18-25,NULL,NULL,EGY,4,6,1952,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
193,Dorri Abdel Kader Said,MALE,25,18-25,NULL,NULL,EGY,4,6,1952,Summer,Swimming,Swimming Men's 100 metres Freestyle,Not Registered
193,Dorri Abdel Kader Said,MALE,33,Over 30,NULL,NULL,UAR,4,6,1960,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
194,Moustafa Mounib Abdel Kader,MALE,NULL,NULL,176,67,UAR,4,6,1960,Summer,Athletics,Athletics Men's 100 metres,Not Registered
195,Mohamed Ali Abdel Kerim,MALE,24,18-25,NULL,81,EGY,4,6,1952,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Not Registered
195,Mohamed Ali Abdel Kerim,MALE,32,Over 30,NULL,81,UAR,4,6,1960,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Not Registered
196,Mohamed Abdel Khaled,MALE,24,18-25,183,76,TUN,4,6,1976,Summer,Handball,Handball Men's Handball,Not Registered
197,Abdel Latif Abdel Latif,MALE,28,25-30,172,68,EGY,4,6,1988,Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Not Registered
198,Walid Abdel Maksoud,MALE,29,25-30,NULL,NULL,EGY,4,6,2008,Summer,Handball,Handball Men's Handball,Not Registered
199,Amir Abdel Meguid,MALE,23,18-25,178,67,EGY,4,6,1984,Summer,Basketball,Basketball Men's Basketball,Not Registered
199,Amir Abdel Meguid,MALE,27,25-30,178,67,EGY,4,6,1988,Summer,Basketball,Basketball Men's Basketball,Not Registered
200,Mohamed Abdel Mohamed,MALE,24,18-25,NULL,NULL,EGY,4,6,1992,Summer,Handball,Handball Men's Handball,Not Registered
201,Karim Abdel Mohsen,MALE,25,18-25,188,92,EGY,4,6,2004,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
202,Awad Abdel Nabi Awad,MALE,19,18-25,198,80,EGY,4,6,1972,Summer,Basketball,Basketball Men's Basketball,Not Registered
202,Awad Abdel Nabi Awad,MALE,23,18-25,198,80,EGY,4,6,1976,Summer,Basketball,Basketball Men's Basketball,Not Registered
203,Ahmed Abdel Naeim,MALE,23,18-25,197,87,EGY,4,6,2008,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
203,Ahmed Abdel Naeim,MALE,31,Over 30,197,87,EGY,4,6,2016,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
204,Moustafa Abdel Naser,MALE,21,18-25,176,74,LBA,4,6,1996,Summer,Athletics,Athletics Men's 400 metres,Not Registered
205,Ali Abdel Radi,MALE,24,18-25,NULL,NULL,EGY,4,6,1964,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
206,Amin Abdel Rahman,MALE,18,18-25,NULL,NULL,UAR,4,6,1960,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
206,Amin Abdel Rahman,MALE,22,18-25,NULL,NULL,EGY,4,6,1964,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,21,18-25,NULL,NULL,EGY,4,6,1936,Summer,Fencing,"Fencing Men's Sabre, Individual",Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,33,Over 30,NULL,NULL,EGY,4,6,1948,Summer,Fencing,"Fencing Men's epee, Individual",Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,33,Over 30,NULL,NULL,EGY,4,6,1948,Summer,Fencing,"Fencing Men's epee, Team",Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,37,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Fencing,"Fencing Men's epee, Individual",Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,37,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Fencing,"Fencing Men's epee, Team",Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,37,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Fencing,"Fencing Men's Sabre, Individual",Not Registered
207,Mohamed Fathallah Abdel Rahman,MALE,37,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Fencing,"Fencing Men's Sabre, Team",Not Registered
208,Fathi Ali Abdel Rahman,MALE,20,18-25,NULL,NULL,EGY,4,6,1952,Summer,Boxing,Boxing Men's Welterweight,Not Registered
209,Ibrahim Abdel Rahman,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
210,Khaled Abdel Rahman,MALE,27,25-30,188,79,EGY,4,6,1984,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
211,Sameh Abdel Rahman,MALE,16,Under 18,NULL,NULL,UAR,4,6,1960,Summer,Fencing,"Fencing Men's Foil, Team",Not Registered
211,Sameh Abdel Rahman,MALE,21,18-25,NULL,NULL,EGY,4,6,1964,Summer,Fencing,"Fencing Men's Foil, Individual",Not Registered
211,Sameh Abdel Rahman,MALE,21,18-25,NULL,NULL,EGY,4,6,1964,Summer,Fencing,"Fencing Men's Foil, Team",Not Registered
212,Yasser Abdel Rahman Sakr,MALE,30,25-30,180,120,EGY,4,6,2008,Summer,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Not Registered
213,Samy Abdel Razek,MALE,28,25-30,170,60,EGY,4,6,2008,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Not Registered
213,Samy Abdel Razek,MALE,36,Over 30,170,60,EGY,4,6,2016,Summer,Shooting,"Shooting Men's Air Pistol, 10 metres",Not Registered
213,Samy Abdel Razek,MALE,36,Over 30,170,60,EGY,4,6,2016,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Not Registered
214,Mohamed Youssef Abdel Razik,MALE,21,18-25,NULL,NULL,EGY,4,6,1992,Summer,Football,Football Men's Football,Not Registered
215,Ibrahim Ahmed Abdel Rehim,MALE,21,18-25,190,83,EGY,4,6,2004,Summer,Fencing,"Fencing Men's epee, Team",Not Registered
216,Kamal Abdel Rehim,MALE,26,25-30,190,95,EGY,4,6,2000,Summer,Rowing,Rowing Men's Coxless Fours,Not Registered
217,Reskalla Mohamed Abdel Rehim,MALE,22,18-25,165,48,EGY,4,6,2000,Summer,Boxing,Boxing Men's Light-Flyweight,Not Registered
218,Ahmed Ali Abdel Samad,MALE,27,25-30,195,95,EGY,4,6,2000,Summer,Boxing,Boxing Men's Super-Heavyweight,Not Registered
219,Ali Abdel Sami,MALE,28,25-30,NULL,NULL,EGY,4,6,1964,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
220,Mohamed Abdel Sami,MALE,NULL,NULL,NULL,NULL,UAR,4,6,1960,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
221,Sameh Abdel Waress Muhammad,MALE,24,18-25,NULL,NULL,EGY,4,6,1996,Summer,Handball,Handball Men's Handball,Not Registered
222,Mohamed Said Abdel Wehab,MALE,22,18-25,157,48,EGY,4,6,1976,Summer,Boxing,Boxing Men's Light-Flyweight,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Team All-Around,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Floor Exercise,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Horse Vault,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
223,Mahmoud Abdel-Aal,MALE,19,18-25,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Not Registered
224,Mohamed Abdel-El,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Not Registered
225,Shaimaa Abdel-Latif-Hashad,Female,23,18-25,165,57,EGY,4,6,2004,Summer,Shooting,"Shooting Women's Air Rifle, 10 metres",Not Registered
225,Shaimaa Abdel-Latif-Hashad,Female,27,25-30,165,57,EGY,4,6,2008,Summer,Shooting,"Shooting Women's Air Rifle, 10 metres",Not Registered
225,Shaimaa Abdel-Latif-Hashad,Female,35,Over 30,165,57,EGY,4,6,2016,Summer,Shooting,"Shooting Women's Air Rifle, 10 metres",Not Registered
226,Sanad Bushara Abdel-Nadif,MALE,NULL,NULL,NULL,NULL,SUD,4,6,1972,Summer,Football,Football Men's Football,Not Registered
227,Ahmed Abdelaal,MALE,27,25-30,188,89,EGY,4,6,2016,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
228,Mahmoud Abdelaal,MALE,24,18-25,176,60,EGY,4,6,2016,Summer,Boxing,Boxing Men's Lightweight,Not Registered
229,Mohamed Ali Abdelaal,MALE,26,25-30,175,81,EGY,4,6,2016,Summer,Judo,Judo Men's Half-Middleweight,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Team All-Around,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Floor Exercise,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Horse Vault,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
230,Moustafa Abdelal,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1948,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Not Registered
231,Mahmod Abdelaly,MALE,41,Over 30,NULL,NULL,EGY,4,6,2008,Summer,Shooting,"Shooting Men's Air Pistol, 10 metres",Not Registered
232,Ibrahim Ramadan Ibrahim Abdelbaki,MALE,24,18-25,173,77,EGY,4,6,2012,Summer,Weightlifting,Weightlifting Men's Middleweight,Not Registered
232,Ibrahim Ramadan Ibrahim Abdelbaki,MALE,28,25-30,173,77,EGY,4,6,2016,Summer,Weightlifting,Weightlifting Men's Middleweight,Not Registered
233,Aziza Abdelfattah,Female,17,Under 18,159,51,EGY,4,6,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Not Registered
234,Abdalla Abdelgadir El-Sheikh,MALE,21,18-25,170,58,SUD,4,6,2008,Summer,Athletics,"Athletics Men's 1,500 metres",Not Registered
235,Magdi Abdelghani Sayed Ahmed,MALE,25,18-25,NULL,NULL,EGY,4,6,1984,Summer,Football,Football Men's Football,Not Registered
236,Ragab Abdelhay Saad Abdelrazek Abdallah,MALE,21,18-25,170,94,EGY,4,6,2012,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Not Registered
236,Ragab Abdelhay Saad Abdelrazek Abdallah,MALE,25,18-25,170,94,EGY,4,6,2016,Summer,Weightlifting,Weightlifting Men's Middle-Heavyweight,Not Registered
237,Ben Ahmed Abdelkrim,MALE,20,18-25,NULL,NULL,FRA,4,6,1952,Summer,Athletics,"Athletics Men's 5,000 metres",Not Registered
238,Mohamed Abdellah,MALE,36,Over 30,170,70,EGY,4,6,2004,Summer,Shooting,"Shooting Men's Air Rifle, 10 metres",Not Registered
238,Mohamed Abdellah,MALE,40,Over 30,170,70,EGY,4,6,2008,Summer,Shooting,"Shooting Men's Air Rifle, 10 metres",Not Registered
239,Ayoub Abdellaoui,MALE,23,18-25,184,68,ALG,4,6,2016,Summer,Football,Football Men's Football,Not Registered
240,Leila Abdelmoez,Female,19,18-25,160,46,EGY,4,6,2016,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Not Registered
241,Sayed Abdelmonem Sayed Hamed,MALE,23,18-25,170,60,EGY,4,6,2012,Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Not Registered
242,Ahmed Abdelrahman,MALE,20,18-25,165,60,EGY,4,6,2016,Summer,Judo,Judo Men's Extra-Lightweight,Not Registered
243,Ihab Abdelrahman El-Sayed Abdelrahman,MALE,23,18-25,194,96,EGY,4,6,2012,Summer,Athletics,Athletics Men's Javelin Throw,Not Registered
244,Raouf Abdelraouf,MALE,22,18-25,167,63,EGY,4,6,2000,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
244,Raouf Abdelraouf,MALE,22,18-25,167,63,EGY,4,6,2000,Summer,Gymnastics,Gymnastics Men's Horse Vault,Not Registered
244,Raouf Abdelraouf,MALE,22,18-25,167,63,EGY,4,6,2000,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
244,Raouf Abdelraouf,MALE,22,18-25,167,63,EGY,4,6,2000,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
244,Raouf Abdelraouf,MALE,22,18-25,167,63,EGY,4,6,2000,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Not Registered
245,Abouelfetoh Abdelrazek,MALE,21,18-25,NULL,NULL,EGY,4,6,2008,Summer,Handball,Handball Men's Handball,Not Registered
246,Mamdouh Abdelrehim,MALE,26,25-30,207,90,EGY,4,6,2016,Summer,Volleyball,Volleyball Men's Volleyball,Not Registered
247,El-Hachemi Abdenouz,MALE,24,18-25,170,63,ALG,4,6,1980,Summer,Athletics,"Athletics Men's 5,000 metres",Not Registered
248,Rda Abdenouz,MALE,19,18-25,170,63,ALG,4,6,1988,Summer,Athletics,Athletics Men's 800 metres,Not Registered
248,Rda Abdenouz,MALE,23,18-25,170,63,ALG,4,6,1992,Summer,Athletics,Athletics Men's 800 metres,Not Registered
249,Mouni Abderrahim,Female,22,18-25,173,60,ALG,4,6,2008,Summer,Volleyball,Volleyball Women's Volleyball,Not Registered
249,Mouni Abderrahim,Female,26,25-30,173,60,ALG,4,6,2012,Summer,Volleyball,Volleyball Women's Volleyball,Not Registered
